Steps    Q        Rg       Backbone Rama     amhgo    Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Debye_huckel Total   
53       0.26     13.70    558.12   -64.69   -79.38   -174.27  0.00     0.00     0.00     -0.36    -0.00    0.00     -15.00   224.42  
54       0.26     12.87    550.97   -67.63   -83.42   -151.05  0.00     0.00     0.00     -4.08    -0.00    0.00     -27.93   216.86  
55       0.23     15.44    609.39   -72.98   -75.05   -164.13  0.00     0.00     0.00     -0.91    -0.00    0.00     -29.80   266.51  
56       0.23     15.11    561.30   -78.22   -69.95   -167.41  0.00     0.00     0.00     -1.91    -0.00    0.00     -32.81   211.00  
57       0.21     15.13    505.55   -54.74   -62.83   -157.77  0.00     0.00     0.00     -1.07    -0.00    0.00     3.12     232.25  
58       0.25     13.04    540.85   -78.41   -75.66   -178.72  0.00     0.00     0.00     -0.83    -0.00    0.00     -27.90   179.32  
59       0.29     12.85    514.61   -66.45   -76.35   -168.15  0.00     0.00     0.00     -1.34    -0.58    0.00     -24.57   177.17  
60       0.21     14.11    574.16   -66.65   -65.04   -151.66  0.00     0.00     0.00     -0.42    -0.00    0.00     -20.68   269.70  
61       0.24     14.27    586.15   -86.83   -74.00   -131.73  0.00     0.00     0.00     -0.97    -0.00    0.00     -61.66   230.97  
62       0.27     13.57    552.81   -47.94   -71.59   -159.03  0.00     0.00     0.00     -1.79    -0.02    0.00     -14.88   257.58  
63       0.22     14.22    602.13   -56.97   -65.77   -164.90  0.00     0.00     0.00     -0.08    -0.00    0.00     -17.86   296.55  
64       0.25     13.13    576.12   -83.24   -79.14   -167.84  0.00     0.00     0.00     -0.91    -0.00    0.00     -20.95   224.04  
65       0.20     16.06    563.24   -68.40   -75.80   -164.65  0.00     0.00     0.00     -0.63    -0.00    0.00     -17.25   236.50  
66       0.21     15.54    526.17   -46.29   -65.98   -158.80  0.00     0.00     0.00     -3.27    -0.00    0.00     -9.38    242.46  
67       0.20     15.47    554.24   -57.32   -78.51   -149.12  0.00     0.00     0.00     -0.30    -0.00    0.00     -30.92   238.08  
68       0.24     14.62    591.21   -59.26   -79.28   -156.86  0.00     0.00     0.00     -0.82    -0.00    0.00     -29.34   265.66  
69       0.20     16.50    551.27   -76.27   -66.07   -162.99  0.00     0.00     0.00     -0.49    -0.00    0.00     -28.44   217.01  
70       0.21     15.04    507.65   -60.91   -78.78   -151.89  0.00     0.00     0.00     -1.23    -0.02    0.00     -33.94   180.89  
71       0.18     15.21    505.28   -53.38   -76.89   -149.63  0.00     0.00     0.00     -0.94    -0.00    0.00     -12.04   212.40  
72       0.20     16.27    603.15   -44.35   -71.52   -150.62  0.00     0.00     0.00     -0.08    -0.00    0.00     -16.14   320.44  
73       0.19     15.34    531.15   -67.34   -70.85   -153.39  0.00     0.00     0.00     -0.67    -0.00    0.00     -14.65   224.25  
74       0.20     14.72    587.99   -65.29   -76.60   -150.99  0.00     0.00     0.00     -0.62    -0.00    0.00     -30.38   264.10  
75       0.21     15.59    515.08   -97.83   -70.15   -172.55  0.00     0.00     0.00     -2.52    -0.00    0.00     -1.40    170.62  
76       0.21     15.88    547.73   -70.90   -76.87   -159.33  0.00     0.00     0.00     -0.72    -0.00    0.00     -4.68    235.23  
77       0.21     13.82    527.34   -83.57   -74.26   -165.09  0.00     0.00     0.00     -0.59    -0.00    0.00     -3.43    200.40  
78       0.23     12.99    580.84   -53.10   -72.15   -165.10  0.00     0.00     0.00     -0.52    -0.00    0.00     -43.82   246.15  
79       0.23     13.70    574.22   -69.11   -68.73   -164.72  0.00     0.00     0.00     -0.17    -0.00    0.00     -7.44    264.07  
80       0.20     13.26    545.03   -72.42   -79.38   -162.91  0.00     0.00     0.00     -0.93    -0.00    0.00     -21.28   208.11  
81       0.20     14.81    529.61   -83.24   -67.31   -161.69  0.00     0.00     0.00     -0.88    -0.00    0.00     -4.70    211.80  
82       0.18     17.01    572.55   -83.52   -63.07   -172.96  0.00     0.00     0.00     -1.62    -0.00    0.00     -11.38   240.00  
83       0.20     15.06    543.38   -66.22   -63.89   -156.93  0.00     0.00     0.00     -0.17    -0.00    0.00     -13.39   242.78  
84       0.19     16.97    571.83   -61.69   -59.16   -173.25  0.00     0.00     0.00     -1.76    -0.12    0.00     -34.22   241.64  
85       0.15     18.78    609.82   -75.82   -66.12   -143.66  0.00     0.00     0.00     -0.30    -0.00    0.00     -1.41    322.49  
86       0.16     18.27    459.26   -48.98   -62.98   -148.06  0.00     0.00     0.00     -0.02    -0.00    0.00     0.03     199.24  
87       0.16     17.58    596.39   -68.33   -62.94   -155.17  0.00     0.00     0.00     -0.82    -0.01    0.00     4.71     313.82  
88       0.20     16.91    557.18   -68.57   -71.50   -179.41  0.00     0.00     0.00     -0.74    -0.17    0.00     7.66     244.46  
89       0.19     14.95    499.98   -68.19   -68.91   -166.03  0.00     0.00     0.00     -0.98    -0.02    0.00     -11.99   183.85  
90       0.19     18.56    559.19   -62.16   -66.30   -169.28  0.00     0.00     0.00     -0.16    -0.00    0.00     -17.98   243.30  
91       0.21     17.71    467.60   -79.43   -68.02   -178.42  0.00     0.00     0.00     -1.89    -0.00    0.00     -8.71    131.12  
92       0.23     16.29    638.78   -79.84   -69.50   -182.36  0.00     0.00     0.00     -1.94    -0.97    0.00     -12.66   291.52  
93       0.23     16.43    542.57   -66.76   -65.03   -169.76  0.00     0.00     0.00     -0.88    -0.03    0.00     -20.93   219.20  
94       0.17     19.54    503.91   -72.86   -64.44   -147.95  0.00     0.00     0.00     -0.67    -0.00    0.00     2.96     220.95  
95       0.16     19.83    495.00   -58.67   -73.34   -163.55  0.00     0.00     0.00     -0.68    -0.00    0.00     -7.26    191.50  
96       0.14     20.97    553.39   -62.94   -64.72   -162.40  0.00     0.00     0.00     -0.14    -0.00    0.00     -13.18   250.02  
97       0.16     18.90    527.68   -72.00   -60.30   -165.75  0.00     0.00     0.00     -0.46    -0.00    0.00     -6.79    222.39  
98       0.19     19.92    590.47   -60.68   -63.82   -182.83  0.00     0.00     0.00     -0.06    -0.00    0.00     -10.83   272.26  
99       0.15     21.08    517.38   -79.16   -63.41   -167.27  0.00     0.00     0.00     -0.79    -0.00    0.00     -0.21    206.54  
100      0.20     16.78    590.45   -67.07   -73.31   -153.60  0.00     0.00     0.00     -0.12    -0.00    0.00     -12.65   283.69  
101      0.21     15.39    514.65   -64.20   -66.47   -163.26  0.00     0.00     0.00     -0.47    -0.00    0.00     -22.63   197.62  
102      0.22     15.20    582.00   -74.61   -66.29   -171.57  0.00     0.00     0.00     -0.99    -0.00    0.00     -16.28   252.27  
103      0.22     14.51    519.04   -70.06   -73.11   -172.11  0.00     0.00     0.00     -0.80    -0.15    0.00     8.57     211.38  
104      0.20     16.18    556.71   -73.59   -66.28   -167.77  0.00     0.00     0.00     -2.66    -0.01    0.00     -1.16    245.25  
105      0.23     15.29    451.47   -75.45   -72.45   -153.77  0.00     0.00     0.00     -0.98    -0.00    0.00     11.64    160.45  
106      0.23     15.70    539.08   -84.41   -66.18   -163.62  0.00     0.00     0.00     -0.84    -0.00    0.00     -5.81    218.22  
107      0.23     16.20    556.78   -69.97   -68.88   -189.26  0.00     0.00     0.00     -4.70    -0.00    0.00     -9.08    214.89  
108      0.18     18.35    483.92   -57.67   -61.43   -153.94  0.00     0.00     0.00     -0.62    -0.00    0.00     2.42     212.67  
109      0.15     18.72    522.65   -71.31   -59.46   -148.62  0.00     0.00     0.00     -1.07    -0.00    0.00     14.56    256.74  
110      0.22     17.05    515.53   -74.61   -65.19   -165.13  0.00     0.00     0.00     -2.76    -0.00    0.00     -23.53   184.30  
111      0.20     16.84    526.07   -85.08   -71.03   -180.71  0.00     0.00     0.00     -2.06    -0.00    0.00     22.62    209.80  
112      0.14     19.47    552.14   -68.61   -63.59   -158.51  0.00     0.00     0.00     -2.00    -0.00    0.00     -4.11    255.34  
113      0.19     15.57    516.38   -77.16   -67.61   -171.19  0.00     0.00     0.00     -0.46    -0.00    0.00     -12.19   187.78  
114      0.21     14.98    588.29   -79.11   -69.11   -156.88  0.00     0.00     0.00     -0.15    -0.00    0.00     -25.58   257.45  
115      0.26     14.32    471.18   -86.38   -70.91   -157.80  0.00     0.00     0.00     -0.93    -0.00    0.00     -29.35   125.80  
116      0.26     13.84    462.45   -60.27   -76.87   -172.71  0.00     0.00     0.00     -1.60    -0.37    0.00     -34.57   116.05  
117      0.19     15.56    511.02   -86.85   -62.06   -171.07  0.00     0.00     0.00     -0.36    -0.00    0.00     8.71     199.38  
118      0.23     14.16    510.29   -66.53   -66.95   -163.98  0.00     0.00     0.00     -2.07    -0.00    0.00     -7.09    203.66  
119      0.26     13.18    559.54   -71.97   -78.30   -171.34  0.00     0.00     0.00     -1.27    -0.00    0.00     -33.42   203.24  
120      0.26     14.27    536.56   -87.87   -75.82   -186.97  0.00     0.00     0.00     -1.07    -0.49    0.00     -26.90   157.44  
121      0.24     14.38    546.52   -75.49   -72.22   -163.08  0.00     0.00     0.00     -1.74    -0.00    0.00     -38.27   195.73  
122      0.22     14.90    511.00   -75.80   -73.97   -154.19  0.00     0.00     0.00     -1.59    -0.00    0.00     -5.15    200.30  
123      0.17     17.05    587.67   -65.47   -72.72   -150.02  0.00     0.00     0.00     -0.28    -0.00    0.00     -20.29   278.88  
124      0.18     18.10    534.47   -75.50   -62.54   -160.12  0.00     0.00     0.00     -0.10    -0.00    0.00     -17.81   218.40  
125      0.15     21.04    566.23   -64.89   -72.23   -145.57  0.00     0.00     0.00     -0.25    -0.00    0.00     1.44     284.73  
126      0.18     21.57    437.89   -63.37   -68.68   -164.40  0.00     0.00     0.00     -0.04    -0.00    0.00     -8.43    132.97  
127      0.15     23.57    535.80   -91.63   -58.57   -152.63  0.00     0.00     0.00     -2.82    -0.00    0.00     -0.30    229.85  
128      0.16     22.45    573.28   -79.76   -59.46   -153.31  0.00     0.00     0.00     -0.14    0.00     0.00     -1.54    279.08  
129      0.17     19.44    538.09   -75.23   -67.82   -153.60  0.00     0.00     0.00     -1.35    -0.00    0.00     -0.50    239.59  
130      0.20     15.65    508.54   -53.23   -70.80   -152.47  0.00     0.00     0.00     -1.82    -0.00    0.00     3.24     233.46  
131      0.21     14.85    526.06   -71.60   -82.73   -162.60  0.00     0.00     0.00     -0.61    -0.00    0.00     -40.60   167.91  
132      0.19     15.73    531.66   -78.63   -69.01   -147.66  0.00     0.00     0.00     -0.35    -0.08    0.00     -18.94   216.98  
133      0.23     16.02    571.99   -71.85   -73.35   -157.36  0.00     0.00     0.00     -0.66    -0.00    0.00     -24.50   244.28  
134      0.28     12.18    525.40   -65.90   -78.70   -163.07  0.00     0.00     0.00     -0.77    -0.00    0.00     -41.62   175.34  
135      0.27     13.14    535.56   -77.23   -79.95   -179.65  0.00     0.00     0.00     -0.35    -0.00    0.00     -21.52   176.87  
136      0.28     13.76    518.02   -100.86  -75.34   -178.98  0.00     0.00     0.00     -1.17    -0.00    0.00     -22.34   139.33  
137      0.24     13.56    478.11   -66.03   -75.89   -156.85  0.00     0.00     0.00     -1.05    -0.00    0.00     -26.33   151.97  
138      0.22     14.07    517.79   -85.89   -65.04   -166.78  0.00     0.00     0.00     -2.19    -2.34    0.00     -22.39   173.16  
139      0.24     14.52    532.96   -86.62   -67.94   -183.57  0.00     0.00     0.00     -1.76    -0.00    0.00     -17.23   175.84  
140      0.23     13.48    504.30   -95.88   -66.65   -179.32  0.00     0.00     0.00     -1.56    -0.00    0.00     -33.99   126.90  
141      0.26     12.57    489.70   -70.67   -77.61   -176.74  0.00     0.00     0.00     -0.78    -0.00    0.00     -20.46   143.43  
142      0.19     14.46    575.23   -55.15   -69.18   -150.32  0.00     0.00     0.00     -1.37    -0.00    0.00     -24.56   274.65  
143      0.27     12.52    576.26   -60.38   -80.93   -173.56  0.00     0.00     0.00     -0.81    -0.00    0.00     -15.27   245.31  
144      0.18     15.21    490.86   -67.31   -69.88   -167.49  0.00     0.00     0.00     -0.56    -0.00    0.00     -16.98   168.65  
145      0.20     17.57    441.38   -67.73   -61.29   -177.30  0.00     0.00     0.00     -0.26    0.00     0.00     -12.97   121.82  
146      0.17     18.73    524.13   -73.81   -65.34   -161.49  0.00     0.00     0.00     -1.02    -0.01    0.00     -20.68   201.79  
147      0.17     19.67    498.09   -83.11   -60.08   -158.01  0.00     0.00     0.00     -0.66    -0.00    0.00     -0.19    196.04  
148      0.15     20.14    534.53   -102.51  -63.21   -154.97  0.00     0.00     0.00     -1.05    -0.00    0.00     -7.28    205.51  
149      0.17     20.41    554.41   -66.08   -66.40   -168.39  0.00     0.00     0.00     -0.65    -0.00    0.00     -5.58    247.31  
150      0.17     17.95    466.61   -72.82   -63.81   -148.92  0.00     0.00     0.00     -0.52    -0.00    0.00     -12.54   167.99  
151      0.17     15.94    482.88   -76.34   -66.20   -158.79  0.00     0.00     0.00     -2.15    -0.00    0.00     -24.16   155.24  
152      0.20     16.10    529.67   -69.56   -62.17   -172.05  0.00     0.00     0.00     -1.51    -0.00    0.00     -24.78   199.60  
153      0.19     17.75    506.23   -52.31   -66.89   -169.80  0.00     0.00     0.00     -0.01    -0.00    0.00     -20.45   196.78  
154      0.17     20.39    518.21   -82.67   -66.50   -177.86  0.00     0.00     0.00     -1.29    -0.00    0.00     -6.61    183.27  
155      0.15     21.49    511.73   -57.55   -57.07   -158.04  0.00     0.00     0.00     -0.10    0.00     0.00     -17.60   221.37  
156      0.14     20.66    488.49   -73.13   -61.82   -149.86  0.00     0.00     0.00     -0.47    -0.00    0.00     -10.44   192.77  
157      0.16     20.24    559.88   -78.92   -61.68   -164.86  0.00     0.00     0.00     -1.48    0.00     0.00     -8.66    244.29  
158      0.15     20.26    520.00   -60.29   -59.18   -168.07  0.00     0.00     0.00     -0.63    -0.00    0.00     -16.80   215.03  
159      0.14     19.68    467.05   -66.12   -63.40   -168.56  0.00     0.00     0.00     -0.37    0.00     0.00     -20.57   148.03  
160      0.18     19.10    509.13   -81.04   -62.75   -187.57  0.00     0.00     0.00     -0.38    -0.04    0.00     -15.94   161.40  
161      0.20     20.43    518.69   -53.06   -71.86   -172.69  0.00     0.00     0.00     -1.06    -0.00    0.00     -28.45   191.56  
162      0.15     22.71    480.62   -71.06   -72.20   -153.00  0.00     0.00     0.00     -0.29    -0.00    0.00     -6.63    177.44  
163      0.18     20.01    530.18   -82.44   -61.97   -178.66  0.00     0.00     0.00     -6.75    -0.00    0.00     -3.99    196.36  
164      0.17     18.46    509.94   -60.29   -70.86   -166.10  0.00     0.00     0.00     -0.36    -0.00    0.00     -23.52   188.80  
165      0.24     17.26    482.22   -65.28   -71.12   -181.11  0.00     0.00     0.00     -2.62    -0.50    0.00     -14.69   146.89  
166      0.19     18.71    480.29   -74.97   -64.04   -167.88  0.00     0.00     0.00     -0.52    -0.00    0.00     -13.95   158.94  
167      0.18     17.61    516.42   -78.41   -60.39   -175.42  0.00     0.00     0.00     -0.54    0.00     0.00     -12.40   189.26  
168      0.15     19.13    490.69   -94.78   -60.74   -155.14  0.00     0.00     0.00     -0.76    -0.00    0.00     1.32     180.58  
169      0.18     18.13    475.23   -94.03   -59.42   -185.22  0.00     0.00     0.00     -1.68    0.00     0.00     13.32    148.20  
170      0.21     16.68    456.87   -84.77   -67.24   -185.09  0.00     0.00     0.00     -1.47    -0.00    0.00     -33.52   84.78   
171      0.20     16.71    518.56   -70.43   -65.69   -179.66  0.00     0.00     0.00     -0.47    -0.00    0.00     -23.76   178.55  
172      0.20     17.19    507.05   -50.73   -68.82   -175.68  0.00     0.00     0.00     -0.38    -0.00    0.00     -28.51   182.94  
173      0.18     17.34    528.66   -78.00   -67.42   -158.96  0.00     0.00     0.00     -4.04    -0.00    0.00     -19.74   200.51  
174      0.23     18.60    564.66   -84.99   -70.06   -188.76  0.00     0.00     0.00     -0.83    -0.00    0.00     -7.92    212.10  
175      0.22     18.26    546.73   -67.99   -58.79   -150.31  0.00     0.00     0.00     -4.24    0.00     0.00     -5.80    259.60  
176      0.18     17.76    505.60   -89.93   -64.93   -148.68  0.00     0.00     0.00     -0.67    -0.00    0.00     -18.74   182.64  
177      0.20     19.00    457.42   -72.20   -62.90   -200.11  0.00     0.00     0.00     -2.43    -0.00    0.00     -10.64   109.14  
178      0.18     17.86    543.22   -60.20   -63.88   -172.70  0.00     0.00     0.00     -0.76    -0.00    0.00     -20.37   225.30  
179      0.19     17.99    471.96   -81.10   -67.85   -166.17  0.00     0.00     0.00     -0.35    -0.00    0.00     -8.75    147.74  
180      0.19     18.80    496.31   -89.50   -64.03   -193.63  0.00     0.00     0.00     -1.22    -0.00    0.00     2.81     150.74  
181      0.17     20.66    580.67   -107.53  -58.89   -186.53  0.00     0.00     0.00     -3.37    -0.00    0.00     -16.31   208.03  
182      0.14     22.86    504.74   -69.45   -63.71   -162.61  0.00     0.00     0.00     -0.62    -0.86    0.00     -4.45    203.03  
183      0.14     25.20    468.47   -74.80   -63.23   -167.83  0.00     0.00     0.00     -0.39    0.00     0.00     -22.94   139.27  
184      0.18     20.56    553.77   -73.43   -59.32   -167.35  0.00     0.00     0.00     -1.61    -0.00    0.00     -14.49   237.58  
185      0.16     22.09    463.42   -87.25   -64.10   -183.48  0.00     0.00     0.00     -2.25    -0.00    0.00     -1.31    125.03  
186      0.17     21.28    520.91   -74.31   -61.70   -171.81  0.00     0.00     0.00     -0.85    -0.00    0.00     -6.91    205.33  
187      0.13     26.19    463.07   -60.28   -61.48   -163.14  0.00     0.00     0.00     -0.45    -0.12    0.00     3.62     181.21  
188      0.12     24.51    485.78   -74.04   -62.34   -144.94  0.00     0.00     0.00     -3.65    -2.36    0.00     -15.40   183.05  
189      0.15     22.81    459.47   -89.13   -62.22   -175.80  0.00     0.00     0.00     -2.36    -0.00    0.00     -16.37   113.60  
190      0.14     24.13    464.66   -64.75   -57.99   -154.89  0.00     0.00     0.00     -0.66    0.00     0.00     -19.84   166.52  
191      0.18     19.01    430.64   -75.64   -64.70   -183.78  0.00     0.00     0.00     -0.81    -0.25    0.00     -2.83    102.64  
192      0.19     17.31    533.40   -97.53   -68.69   -177.06  0.00     0.00     0.00     -1.75    -0.00    0.00     0.06     188.43  
193      0.14     20.40    570.42   -83.07   -65.31   -161.36  0.00     0.00     0.00     -0.78    -0.00    0.00     -15.00   244.91  
194      0.18     19.07    467.43   -73.77   -68.50   -165.26  0.00     0.00     0.00     -0.30    -0.00    0.00     -23.18   136.42  
195      0.19     18.43    499.28   -79.65   -80.43   -158.08  0.00     0.00     0.00     -1.77    -0.00    0.00     -30.82   148.53  
196      0.28     15.74    529.89   -83.05   -71.35   -217.63  0.00     0.00     0.00     -2.62    -0.00    0.00     -24.13   131.12  
197      0.22     15.89    486.12   -82.30   -75.50   -203.84  0.00     0.00     0.00     -8.44    -0.21    0.00     -1.96    113.87  
198      0.19     15.53    520.38   -102.85  -70.60   -152.55  0.00     0.00     0.00     -1.95    -0.82    0.00     -24.92   166.69  
199      0.22     13.74    468.01   -100.05  -75.21   -179.15  0.00     0.00     0.00     -0.10    -0.00    0.00     -27.67   85.83   
200      0.18     17.97    450.99   -88.97   -70.42   -167.51  0.00     0.00     0.00     -2.15    -0.00    0.00     -37.52   84.42   
201      0.19     17.46    466.75   -75.08   -66.56   -177.04  0.00     0.00     0.00     -2.20    -0.03    0.00     -18.02   127.83  
202      0.17     17.94    516.15   -82.43   -70.14   -159.68  0.00     0.00     0.00     -0.77    -0.00    0.00     -12.51   190.61  
203      0.22     15.63    477.33   -73.00   -59.03   -184.28  0.00     0.00     0.00     -2.12    -0.00    0.00     -3.19    155.71  
204      0.23     14.81    543.85   -83.29   -71.23   -190.57  0.00     0.00     0.00     -2.20    -0.00    0.00     -4.19    192.37  
205      0.20     17.26    492.29   -80.25   -78.00   -179.83  0.00     0.00     0.00     -1.23    -0.00    0.00     -16.27   136.71  
206      0.19     19.54    549.38   -97.52   -67.82   -191.16  0.00     0.00     0.00     -4.19    -0.00    0.00     -20.08   168.61  
207      0.24     16.89    487.00   -80.79   -66.92   -222.27  0.00     0.00     0.00     -2.46    0.00     0.00     -13.29   101.27  
208      0.19     17.22    508.08   -74.71   -62.72   -181.37  0.00     0.00     0.00     -1.47    -0.00    0.00     -20.87   166.96  
209      0.21     15.40    443.32   -54.82   -75.33   -161.14  0.00     0.00     0.00     -0.74    -0.00    0.00     -11.97   139.33  
210      0.16     18.56    534.12   -64.08   -62.08   -152.54  0.00     0.00     0.00     -0.01    -0.00    0.00     -16.69   238.72  
211      0.18     19.52    530.57   -79.83   -63.29   -181.37  0.00     0.00     0.00     -1.31    -0.00    0.00     -23.38   181.39  
212      0.17     22.09    482.56   -80.70   -63.86   -178.01  0.00     0.00     0.00     -1.41    -0.00    0.00     -3.28    155.30  
